idlocalidade;nome_localidade;cod_uf
2425;Cantanhede;21
2426;Capinzal do Norte;21
2428;Carolina;21
2429;Carutapera;21
2430;Caxias;21
2431;Cedral;21
2432;Central do Maranhão;21
2433;Centro do Guilherme;21
2434;Centro Novo do Maranhão;21
2435;Chapadinha;21
2436;Cidelândia;21
2437;Codó;21
2439;Coelho Neto;21
2440;Colinas;21
2441;Conceição do Lago-Açu;21
2442;Coroatá;21
2444;Cururupu;21
2447;Davinópolis;21
2448;Dom Pedro;21
2449;Duque Bacelar;21
2450;Esperantinópolis;21
2452;Estreito;21
2453;Feira Nova do Maranhão;21
2454;Fernando Falcão;21
2455;Formosa da Serra Negra;21
2456;Fortaleza dos Nogueiras;21
2457;Fortuna;21
2459;Godofredo Viana;21
2460;Gonçalves Dias;21
2461;Governador Archer;21
2463;Governador Eugênio Barros;21
2464;Governador Luiz Rocha;21
2465;Governador Newton Bello;21
2466;Governador Nunes Freire;21
2467;Graça Aranha;21
2468;Grajaú;21
2469;Guimarães;21
2470;Humberto de Campos;21
2472;Icatu;21
2473;Igarapé do Meio;21
2474;Igarapé Grande;21
2475;Imperatriz;21
2476;Itaipava do Grajaú;21
2478;Itapecuru Mirim;21
2480;Itinga do Maranhão;21
2481;Jatobá;21
2482;Jenipapo dos Vieiras;21
2483;João Lisboa;21
2484;Joselândia;21
2485;Junco do Maranhão;21
2486;Lago da Pedra;21
2487;Lago do Junco;21
2488;Lago dos Rodrigues;21
2489;Lago Verde;21
2490;Lagoa do Mato;21
2491;Lagoa Grande do Maranhão;21
2492;Lajeado Novo;21
2495;Lima Campos;21
2496;Loreto;21
2497;Luís Domingues;21
2498;Magalhães de Almeida;21
2500;Maracaçumé;21
2501;Marajá do Sena;21
2502;Maranhãozinho;21
2505;Mata Roma;21
2506;Matinha;21
2507;Matões;21
2508;Matões do Norte;21
2509;Milagres do Maranhão;21
2510;Mirador;21
2511;Miranda do Norte;21
2512;Mirinzal;21
2513;Monção;21
2514;Montes Altos;21
2515;Morros;21
2516;Nina Rodrigues;21
2517;Nova Colinas;21
2518;Nova Iorque;21
2519;Nova Olinda do Maranhão;21
2520;Olho D Água das Cunhãs;21
2521;Olinda Nova do Maranhão;21
2522;Paço do Lumiar;21
2523;Palmeirândia;21
2525;Paraibano;21
2526;Parnarama;21
2527;Passagem Franca;21
2528;Pastos Bons;21
2529;Paulino Neves;21
2530;Paulo Ramos;21
2531;Pedreiras;21
2532;Pedro do Rosário;21
2533;Penalva;21
2534;Peri Mirim;21
2535;Peritoró;21
2538;Pinheiro;21
2539;Pio XII;21
2540;Pirapemas;21
2541;Poção de Pedras;21
2543;Porto Franco;21
2544;Porto Rico do Maranhão;21
2545;Presidente Dutra;21
2546;Presidente Juscelino;21
2547;Presidente Médici;21
2548;Presidente Sarney;21
2549;Presidente Vargas;21
2550;Primeira Cruz;21
2551;Raposa;21
2553;Riachão;21
2554;Ribamar Fiquene;21
2558;Rosário;21
2559;Sambaíba;21
2560;Santa Filomena do Maranhão;21
2561;Santa Helena;21
2562;Santa Inês;21
2563;Santa Luzia;21
2564;Santa Luzia do Paruá;21
2565;Santa Quitéria do Maranhão;21
2566;Santa Rita;21
2567;Santana do Maranhão;21
2569;Santo Antônio dos Lopes;21
2570;São Benedito do Rio Preto;21
2571;São Bento;21
2572;São Bernardo;21
2573;São Domingos do Azeitão;21
2574;São Domingos do Maranhão;21
2575;São Félix de Balsas;21
2576;São Francisco do Brejão;21
2577;São Francisco do Maranhão;21
2578;São João Batista;21
2580;São João do Carú;21
2581;São João do Paraíso;21
2582;São João do Soter;21
2583;São João dos Patos;21
2585;São José de Ribamar;21
2586;São José dos Basílios;21
2587;São Luís;21
2588;São Luís Gonzaga do Maranhão;21
2589;São Mateus do Maranhão;21
2590;São Pedro da Água Branca;21
2591;São Pedro dos Crentes;21
2592;São Raimundo das Mangabeiras;21
2594;São Raimundo do Doca Bezerra;21
2595;São Roberto;21
2596;São Vicente Ferrer;21
2597;Satubinha;21
2598;Senador Alexandre Costa;21
2600;Serrano do Maranhão;21
2601;Sítio Novo;21
2602;Sucupira do Norte;21
2603;Sucupira do Riachão;21
2604;Tasso Fragoso;21
2605;Timbiras;21
2606;Timon;21
2607;Trizidela do Vale;21
2608;Tufilândia;21
2609;Tuntum;21
2610;Turiaçu;21
2611;Turilândia;21
2612;Tutóia;21
2613;Urbano Santos;21
2614;Vargem Grande;21
2615;Viana;21
2616;Vila Nova dos Martírios;21
2617;Vitória do Mearim;21
2618;Vitorino Freire;21
2619;Zé Doca;21
2620;Abadia dos Dourados;31
2621;Abaeté;31
2624;Abre Campo;31
2626;Acaiaca;31
2627;Açucena;31
2630;Água Boa;31
2632;Água Comprida;31
2634;Aguanil;31
2638;Águas Formosas;31
2639;Águas Vermelhas;31
2640;Aimorés;31
2641;Aiuruoca;31
2642;Alagoa;31
2643;Albertina;31
2649;Além Paraíba;31
2651;Alfenas;31
2652;Alfredo Vasconcelos;31
2654;Almenara;31
2655;Alpercata;31
2656;Alpinópolis;31
2657;Alterosa;31
2658;Alto Caparaó;31
2661;Alto Jequitibá;31
2663;Alto Rio Doce;31
2666;Alvarenga;31
2667;Alvinópolis;31
2669;Alvorada de Minas;31
2675;Andradas;31
2676;Andrelândia;31
2679;Angelândia;31
2683;Antônio Carlos;31
2684;Antônio Dias;31
2688;Antônio Prado de Minas;31
2691;Araçaí;31
2693;Aracitaba;31
2694;Araçuaí;31
2695;Araguari;31
2698;Arantina;31
2699;Araponga;31
2700;Araporã;31
2701;Arapuá;31
2702;Araújos;31
2704;Araxá;31
2706;Arceburgo;31
2707;Arcos;31
2708;Areado;31
2710;Argirita;31
2711;Aricanduva;31
2712;Arinos;31
2716;Astolfo Dutra;31
2717;Ataléia;31
2718;Augusto de Lima;31
2723;Baependi;31
2728;Baldim;31
2729;Bambuí;31
2730;Bandeira;31
2731;Bandeira do Sul;31
2733;Barão de Cocais;31
2734;Barão de Monte Alto;31
2735;Barbacena;31
2741;Barra Longa;31
2749;Barroso;31
2751;Bela Vista de Minas;31
2753;Belmiro Braga;31
2754;Belo Horizonte;31
2755;Belo Oriente;31
2757;Belo Vale;31
2759;Berilo;31
2760;Berizal;31
2761;Bertópolis;31
2762;Betim;31
2763;Bias Fortes;31
2764;Bicas;31
2766;Biquinhas;31
2768;Boa Esperança;31
2772;Bocaina de Minas;31
2773;Bocaiúva;31
2774;Bom Despacho;31
2775;Bom Jardim de Minas;31
2777;Bom Jesus da Penha;31
2779;Bom Jesus do Amparo;31
2781;Bom Jesus do Galho;31
2784;Bom Repouso;31
2786;Bom Sucesso;31
2789;Bonfim;31
2790;Bonfinópolis de Minas;31
2791;Bonito de Minas;31
2793;Borda da Mata;31
2794;Botelhos;31
2795;Botumirim;31
2796;Brás Pires;31
2797;Brasilândia de Minas;31
2798;Brasília de Minas;31
2800;Braúnas;31
2805;Brumadinho;31
2809;Bueno Brandão;31
2810;Buenópolis;31
2811;Bugre;31
2812;Buritis;31
2813;Buritizeiro;31
2815;Cabeceira Grande;31
2816;Cabo Verde;31
2821;Cachoeira da Prata;31
2822;Cachoeira de Minas;31
2823;Cachoeira de Pajeú;31
2830;Cachoeira Dourada;31
2833;Caetanópolis;31
2834;Caeté;31
2836;Caiana;31
2838;Cajuri;31
2839;Caldas;31
2841;Camacho;31
2842;Camanducaia;31
2844;Cambuí;31
2845;Cambuquira;31
2846;Campanário;31
2847;Campanha;31
2848;Campestre;31
2850;Campina Verde;31
2853;Campo Azul;31
2854;Campo Belo;31
2855;Campo do Meio;31
2856;Campo Florido;31
2859;Campos Altos;31
2860;Campos Gerais;31
2861;Cana Verde;31
2862;Canaã;31
2865;Canápolis;31
2867;Candeias;31
2869;Cantagalo;31
2870;Caparaó;31
2871;Capela Nova;31
2872;Capelinha;31
2873;Capetinga;31
2874;Capim Branco;31
2875;Capinópolis;31
2877;Capitão Andrade;31
2878;Capitão Enéas;31
2879;Capitólio;31
2880;Caputira;31
2881;Caraí;31
2882;Caranaíba;31
2883;Carandaí;31
2884;Carangola;31
2885;Caratinga;31
2886;Carbonita;31
2888;Careaçu;31
2891;Carlos Chagas;31
2892;Carmésia;31
2893;Carmo da Cachoeira;31
2894;Carmo da Mata;31
2895;Carmo de Minas;31
2896;Carmo do Cajuru;31
2897;Carmo do Paranaíba;31
2898;Carmo do Rio Claro;31
2899;Carmópolis de Minas;31
2900;Carneirinho;31
2901;Carrancas;31
2903;Carvalhópolis;31
2904;Carvalhos;31
2905;Casa Grande;31
2906;Cascalho Rico;31
2907;Cássia;31
2909;Cataguases;31
2911;Catas Altas;31
2912;Catas Altas da Noruega;31
2914;Catuji;31
2917;Catuti;31
2918;Caxambu;31
2919;Cedro do Abaeté;31
2921;Central de Minas;31
2923;Centralina;31
2925;Chácara;31
2926;Chalé;31
2928;Chapada do Norte;31
2929;Chapada Gaúcha;31
2931;Chiador;31
2934;Cipotânea;31
2937;Claraval;31
2939;Claro dos Poções;31
2940;Cláudio;31
2944;Coimbra;31
2945;Coluna;31
2946;Comendador Gomes;31
2947;Comercinho;31
2948;Conceição da Aparecida;31
2949;Conceição da Barra de Minas;31
2953;Conceição das Alagoas;31
2954;Conceição das Pedras;31
2955;Conceição de Ipanema;31
2962;Conceição do Mato Dentro;31
2963;Conceição do Pará;31
2965;Conceição do Rio Verde;31
2966;Conceição dos Ouros;31
2970;Cônego Marinho;31
2971;Confins;31
2972;Congonhal;31
2973;Congonhas;31
2974;Congonhas do Norte;31
2975;Conquista;31
2976;Conselheiro Lafaiete;31
2978;Conselheiro Pena;31
2979;Consolação;31
2980;Contagem;31
2983;Coqueiral;31
2984;Coração de Jesus;31
2985;Cordisburgo;31
2986;Cordislândia;31
2987;Corinto;31
2988;Coroaci;31
2989;Coromandel;31
2990;Coronel Fabriciano;31
2991;Coronel Murta;31
2992;Coronel Pacheco;31
2993;Coronel Xavier Chaves;31
2994;Córrego Danta;31
2996;Córrego do Bom Jesus;31
2998;Córrego Fundo;31
2999;Córrego Novo;31
3006;Couto de Magalhães de Minas;31
3008;Crisólita;31
3010;Cristais;31
3011;Cristália;31
3012;Cristiano Otoni;31
3013;Cristina;31
3014;Crucilândia;31
3015;Cruzeiro da Fortaleza;31
3017;Cruzília;31
3020;Cuparaque;31
3022;Curral de Dentro;31
3023;Curvelo;31
3024;Datas;31
3025;Delfim Moreira;31
3026;Delfinópolis;31
3027;Delta;31
3030;Descoberto;31
3033;Desterro de Entre Rios;31
3034;Desterro do Melo;31
3036;Diamantina;31
3039;Diogo de Vasconcelos;31
3040;Dionísio;31
3041;Divinésia;31
3042;Divino;31
3043;Divino das Laranjeiras;31
3046;Divinolândia de Minas;31
3047;Divinópolis;31
3048;Divisa Alegre;31
3049;Divisa Nova;31
3050;Divisópolis;31
3052;Dom Bosco;31
3053;Dom Cavati;31
3054;Dom Joaquim;31
3057;Dom Silvério;31
3058;Dom Viçoso;31
3061;Dores de Campos;31
3062;Dores de Guanhães;31
3063;Dores do Indaiá;31
3065;Dores do Turvo;31
3066;Doresópolis;31
3068;Douradoquara;31
3071;Durandé;31
3073;Elói Mendes;31
3075;Engenheiro Caldas;31
3077;Engenheiro Navarro;31
3081;Entre Folhas;31
3082;Entre Rios de Minas;31
3085;Ervália;31
3086;Esmeraldas;31
3088;Espera Feliz;31
3089;Espinosa;31
3090;Espírito Santo do Dourado;31
3093;Estiva;31
3095;Estrela Dalva;31
3097;Estrela do Indaiá;31
3098;Estrela do Sul;31
3099;Eugenópolis;31
3101;Ewbank da Câmara;31
3104;Extrema;31
3105;Fama;31
3106;Faria Lemos;31
3110;Felício dos Santos;31
3111;Felisburgo;31
3112;Felixlândia;31
3113;Fernandes Tourinho;31
3117;Ferros;31
3119;Fervedouro;31
3125;Florestal;31
3128;Formiga;31
3129;Formoso;31
3130;Fortaleza de Minas;31
3131;Fortuna de Minas;31
3132;Francisco Badaró;31
3133;Francisco Dumont;31
3134;Francisco Sá;31
3135;Franciscópolis;31
3137;Frei Gaspar;31
3138;Frei Inocêncio;31
3139;Frei Lagonegro;31
3143;Fronteira;31
3144;Fronteira dos Vales;31
3145;Fruta de Leite;31
3146;Frutal;31
3148;Funilândia;31
3153;Galiléia;31
3155;Gameleiras;31
3158;Glaucilândia;31
3161;Goiabeira;31
3162;Goianá;31
3164;Gonçalves;31
3165;Gonzaga;31
3168;Gouveia;31
3169;Governador Valadares;31
3172;Grão Mogol;31
3174;Grupiara;31
3177;Guanhães;31
3178;Guapé;31
3179;Guaraciaba;31
3180;Guaraciama;31
3181;Guaranésia;31
3182;Guarani;31
3184;Guarará;31
3187;Guarda-Mor;31
3190;Guaxupé;31
3191;Guidoval;31
3192;Guimarânia;31
3194;Guiricema;31
3195;Gurinhatã;31
3196;Heliodora;31
3200;Iapu;31
3201;Ibertioga;31
3202;Ibiá;31
3203;Ibiaí;31
3204;Ibiracatu;31
3205;Ibiraci;31
3206;Ibirité;31
3208;Ibitiúra de Minas;31
3209;Ibituruna;31
3210;Icaraí de Minas;31
3211;Igarapé;31
3212;Igaratinga;31
3213;Iguatama;31
3214;Ijaci;31
3216;Ilicínea;31
3217;Imbé de Minas;31
3218;Inconfidentes;31
3219;Indaiabira;31
3221;Indianópolis;31
3222;Ingaí;31
3224;Inhapim;31
3225;Inhaúma;31
3226;Inimutaba;31
3227;Ipaba;31
3228;Ipanema;31
3229;Ipatinga;31
3230;Ipiaçu;31
3232;Ipuiúna;31
3233;Iraí de Minas;31
3234;Itabira;31
3235;Itabirinha;31
3236;Itabirito;31
3238;Itacambira;31
3239;Itacarambi;31
3242;Itaguara;31
3244;Itaipé;31
3245;Itajubá;31
3247;Itamarandiba;31
3249;Itamarati de Minas;31
3250;Itambacuri;31
3251;Itambé do Mato Dentro;31
3253;Itamogi;31
3254;Itamonte;31
3256;Itanhandu;31
3257;Itanhomi;31
3258;Itaobim;31
3259;Itapagipe;31
3261;Itapecerica;31
3262;Itapeva;31
3265;Itatiaiuçu;31
3266;Itaú de Minas;31
3267;Itaúna;31
3269;Itaverava;31
3271;Itinga;31
3273;Itueta;31
3275;Ituiutaba;31
3276;Itumirim;31
3277;Iturama;31
3278;Itutinga;31
3279;Jaboticatubas;31
3282;Jacinto;31
3283;Jacuí;31
3284;Jacutinga;31
3285;Jaguaraçu;31
3288;Jaíba;31
3289;Jampruca;31
3290;Janaúba;31
3291;Januária;31
3292;Japaraíba;31
3293;Japonvar;31
3295;Jeceaba;31
3296;Jenipapo de Minas;31
3297;Jequeri;31
3298;Jequitaí;31
3299;Jequitibá;31
3300;Jequitinhonha;31
3301;Jesuânia;31
3302;Joaíma;31
3303;Joanésia;31
3304;João Monlevade;31
3305;João Pinheiro;31
3306;Joaquim Felício;31
3307;Jordânia;31
3308;José Gonçalves de Minas;31
3309;José Raydan;31
3311;Josenópolis;31
3312;Juatuba;31
3315;Juiz de Fora;31
3317;Juramento;31
3319;Juruaia;31
3322;Juvenília;31
3324;Ladainha;31
3325;Lagamar;31
3327;Lagoa da Prata;31
3328;Lagoa dos Patos;31
3329;Lagoa Dourada;31
3330;Lagoa Formosa;31
3331;Lagoa Grande;31
3332;Lagoa Santa;31
3333;Lajinha;31
3334;Lambari;31
3335;Lamim;31
3338;Laranjal;31
3340;Lassance;31
3341;Lavras;31
3342;Leandro Ferreira;31
3343;Leme do Prado;31
3344;Leopoldina;31
3346;Liberdade;31
3347;Lima Duarte;31
3348;Limeira do Oeste;31
3351;Lontra;31
3354;Luisburgo;31
3355;Luislândia;31
3358;Luminárias;31
3360;Luz;31
3362;Machacalis;31
3363;Machado;31
3366;Madre de Deus de Minas;31
3370;Malacacheta;31
3371;Mamonas;31
3372;Manga;31
3373;Manhuaçu;31
3374;Manhumirim;31
3375;Mantena;31
3378;Mar de Espanha;31
3380;Maravilhas;31
3381;Maria da Fé;31
3382;Mariana;31
3383;Marilac;31
3385;Mário Campos;31
3386;Maripá de Minas;31
3387;Marliéria;31
3388;Marmelópolis;31
3390;Martinho Campos;31
3392;Martins Soares;31
3393;Mata Verde;31
3394;Materlândia;31
3395;Mateus Leme;31
3396;Mathias Lobato;31
3397;Matias Barbosa;31
3398;Matias Cardoso;31
3399;Matipó;31
3400;Mato Verde;31
3401;Matozinhos;31
3402;Matutina;31
3403;Medeiros;31
3404;Medina;31
3407;Mendes Pimentel;31
3409;Mercês;31
3411;Mesquita;31
3416;Minas Novas;31
3417;Minduri;31
3418;Mirabela;31
3419;Miradouro;31
3421;Miraí;31
3425;Miravânia;31
3429;Moeda;31
3430;Moema;31
3432;Monjolos;31
3436;Monsenhor Paulo;31
3437;Montalvânia;31
3438;Monte Alegre de Minas;31
3439;Monte Azul;31
3440;Monte Belo;31
3441;Monte Carmelo;31
3443;Monte Formoso;31
3445;Monte Santo de Minas;31
3446;Monte Sião;31
3448;Montes Claros;31
3449;Montezuma;31
3450;Morada Nova de Minas;31
3452;Morro da Garça;31
3454;Morro do Pilar;31
3458;Munhoz;31
3460;Muriaé;31
3461;Mutum;31
3462;Muzambinho;31
3463;Nacip Raydan;31
3464;Nanuque;31
3465;Naque;31
3467;Natalândia;31
3468;Natércia;31
3470;Nazareno;31
3473;Nepomuceno;31
3476;Ninheira;31
3477;Nova Belém;31
3478;Nova Era;31
3480;Nova Lima;31
3482;Nova Módica;31
3483;Nova Ponte;31
3484;Nova Porteirinha;31
3485;Nova Resende;31
3486;Nova Serrana;31
3487;Nova União;31
3489;Novo Cruzeiro;31
3491;Novo Oriente de Minas;31
3492;Novorizonte;31
3494;Olaria;31
3499;Olímpio Noronha;31
3500;Oliveira;31
3501;Oliveira Fortes;31
3502;Onça de Pitangui;31
3503;Oratórios;31
3504;Orizânia;31
3505;Ouro Branco;31
3506;Ouro Fino;31
3507;Ouro Preto;31
3508;Ouro Verde de Minas;31
3511;Padre Carvalho;31
3516;Padre Paraíso;31
3519;Pai Pedro;31
3520;Paineiras;31
3521;Pains;31
3523;Paiva;31
3524;Palma;31
3528;Palmópolis;31
3530;Papagaios;31
3531;Pará de Minas;31
3532;Paracatu;31
3533;Paraguaçu;31
3536;Paraisópolis;31
3537;Paraopeba;31
3542;Passa Quatro;31
3543;Passa Tempo;31
3545;Passabém;31
3547;Passos;31
3548;Patis;31
3549;Patos de Minas;31
3551;Patrocínio;31
3552;Patrocínio do Muriaé;31
3553;Paula Cândido;31
3555;Paulistas;31
3556;Pavão;31
3558;Peçanha;31
3559;Pedra Azul;31
3560;Pedra Bonita;31
3562;Pedra do Anta;31
3563;Pedra do Indaiá;31
3565;Pedra Dourada;31
3568;Pedralva;31
3569;Pedras de Maria da Cruz;31
3570;Pedrinópolis;31
3571;Pedro Leopoldo;31
3573;Pedro Teixeira;31
3581;Pequeri;31
3582;Pequi;31
3583;Perdigão;31
3585;Perdizes;31
3586;Perdões;31
3588;Periquito;31
3590;Pescador;31
3594;Piau;31
3596;Piedade de Caratinga;31
3597;Piedade de Ponte Nova;31
3599;Piedade do Rio Grande;31
3600;Piedade dos Gerais;31
3602;Pimenta;31
3608;Pintópolis;31
3611;Piracema;31
3612;Pirajuba;31
3613;Piranga;31
3614;Piranguçu;31
3615;Piranguinho;31
3618;Pirapetinga;31
3619;Pirapora;31
3620;Piraúba;31
3623;Pitangui;31
3625;Piumhi;31
3627;Planura;31
3630;Poço Fundo;31
3632;Poços de Caldas;31
3633;Pocrane;31
3634;Pompéu;31
3641;Ponte Nova;31
3644;Ponto Chique;31
3647;Ponto dos Volantes;31
3648;Porteirinha;31
3652;Porto Firme;31
3653;Poté;31
3654;Pouso Alegre;31
3655;Pouso Alto;31
3656;Prados;31
3657;Prata;31
3658;Pratápolis;31
3659;Pratinha;31
3660;Presidente Bernardes;31
3661;Presidente Juscelino;31
3662;Presidente Kubitschek;31
3663;Presidente Olegário;31
3667;Prudente de Morais;31
3670;Quartel Geral;31
3673;Queluzito;31
3677;Raposos;31
3678;Raul Soares;31
3681;Recreio;31
3682;Reduto;31
3683;Resende Costa;31
3684;Resplendor;31
3685;Ressaquinha;31
3686;Riachinho;31
3688;Riacho dos Machados;31
3689;Ribeirão das Neves;31
3691;Ribeirão Vermelho;31
3694;Rio Acima;31
3695;Rio Casca;31
3697;Rio do Prado;31
3698;Rio Doce;31
3699;Rio Espera;31
3700;Rio Manso;31
3702;Rio Novo;31
3703;Rio Paranaíba;31
3704;Rio Pardo de Minas;31
3705;Rio Piracicaba;31
3706;Rio Pomba;31
3708;Rio Preto;31
3709;Rio Vermelho;31
3710;Ritápolis;31
3713;Rochedo de Minas;31
3715;Rodeiro;31
3717;Romaria;31
3718;Rosário da Limeira;31
3722;Rubelita;31
3723;Rubim;31
3724;Sabará;31
3725;Sabinópolis;31
3726;Sacramento;31
3727;Salinas;31
3729;Salto da Divisa;31
3731;Santa Bárbara;31
3732;Santa Bárbara do Leste;31
3733;Santa Bárbara do Monte Verde;31
3734;Santa Bárbara do Tugúrio;31
3737;Santa Cruz de Minas;31
3738;Santa Cruz de Salinas;31
3739;Santa Cruz do Escalvado;31
3743;Santa Efigênia de Minas;31
3744;Santa Fé de Minas;31
3746;Santa Helena de Minas;31
3748;Santa Juliana;31
3749;Santa Luzia;31
3751;Santa Margarida;31
3752;Santa Maria de Itabira;31
3753;Santa Maria do Salto;31
3754;Santa Maria do Suaçuí;31
3756;Santa Rita de Caldas;31
3757;Santa Rita de Jacutinga;31
3758;Santa Rita de Minas;31
3761;Santa Rita do Ibitipoca;31
3762;Santa Rita do Itueto;31
3764;Santa Rita do Sapucaí;31
3766;Santa Rosa da Serra;31
3771;Santa Vitória;31
3772;Santana da Vargem;31
3774;Santana de Cataguases;31
3776;Santana de Pirapama;31
3781;Santana do Deserto;31
3782;Santana do Garambéu;31
3783;Santana do Jacaré;31
3784;Santana do Manhuaçu;31
3785;Santana do Paraíso;31
3787;Santana do Riacho;31
3789;Santana dos Montes;31
3793;Santo Antônio do Amparo;31
3794;Santo Antônio do Aventureiro;31
3798;Santo Antônio do Grama;31
3799;Santo Antônio do Itambé;31
3800;Santo Antônio do Jacinto;31
3803;Santo Antônio do Monte;31
3807;Santo Antônio do Retiro;31
3808;Santo Antônio do Rio Abaixo;31
3812;Santo Hipólito;31
3813;Santos Dumont;31
3816;São Bento Abade;31
3818;São Brás do Suaçuí;31
3823;São Domingos das Dores;31
3824;São Domingos do Prata;31
3825;São Félix de Minas;31
3826;São Francisco;31
3827;São Francisco de Paula;31
3828;São Francisco de Sales;31
3829;São Francisco do Glória;31
3831;São Geraldo;31
3833;São Geraldo da Piedade;31
3836;São Geraldo do Baixio;31
3838;São Gonçalo do Abaeté;31
3840;São Gonçalo do Pará;31
3841;São Gonçalo do Rio Abaixo;31
3843;São Gonçalo do Rio Preto;31
3844;São Gonçalo do Sapucaí;31
3845;São Gotardo;31
3847;São João Batista do Glória;31
3849;São João da Lagoa;31
3850;São João da Mata;31
3851;São João da Ponte;31
3856;São João das Missões;31
3857;São João Del Rei;31
3860;São João do Manhuaçu;31
3861;São João do Manteninha;31
3862;São João do Oriente;31
3863;São João do Pacuí;31
3864;São João do Paraíso;31
3865;São João Evangelista;31
3866;São João Nepomuceno;31
3869;São Joaquim de Bicas;31
3870;São José da Barra;31
3872;São José da Lapa;31
3874;São José da Safira;31
3875;São José da Varginha;31
3878;São José do Alegre;31
3882;São José do Divino;31
3883;São José do Goiabal;31
3885;São José do Jacuri;31
3886;São José do Mantimento;31
3892;São Lourenço;31
3895;São Miguel do Anta;31
3897;São Pedro da União;31
3903;São Pedro do Suaçuí;31
3904;São Pedro dos Ferros;31
3906;São Romão;31
3907;São Roque de Minas;31
3909;São Sebastião da Bela Vista;31
3911;São Sebastião da Vargem Alegre;31
3914;São Sebastião do Anta;31
3921;São Sebastião do Maranhão;31
3923;São Sebastião do Oeste;31
3924;São Sebastião do Paraíso;31
3926;São Sebastião do Rio Preto;31
3927;São Sebastião do Rio Verde;31
3933;São Tiago;31
3934;São Tomás de Aquino;31
3935;São Thomé das Letras;31
3938;São Vicente de Minas;31
3943;Sapucaí-Mirim;31
3948;Sardoá;31
3949;Sarzedo;31
3951;Sem Peixe;31
3952;Senador Amaral;31
3953;Senador Cortes;31
3954;Senador Firmino;31
3955;Senador José Bento;31
3957;Senador Modestino Gonçalves;31
3962;Senhora de Oliveira;31
3964;Senhora do Porto;31
3965;Senhora dos Remédios;31
3967;Sericita;31
3968;Seritinga;31
3970;Serra Azul de Minas;31
3973;Serra da Saudade;31
3976;Serra do Salitre;31
3977;Serra dos Aimorés;31
3980;Serrania;31
3981;Serranópolis de Minas;31
3982;Serranos;31
3983;Serro;31
3986;Sete Lagoas;31
3987;Setubinha;31
3992;Silveirânia;31
3994;Silvianópolis;31
3996;Simão Pereira;31
3997;Simonésia;31
3999;Sobrália;31
4000;Soledade de Minas;31
4005;Tabuleiro;31
4006;Taiobeiras;31
4007;Taparuba;31
4008;Tapira;31
4009;Tapiraí;31
4011;Taquaraçu de Minas;31
4013;Tarumirim;31
4015;Teixeiras;31
4017;Teófilo Otoni;31
4019;Timóteo;31
4020;Tiradentes;31
4021;Tiros;31
4024;Tocantins;31
4025;Tocos do Moji;31
4026;Toledo;31
4028;Tombos;31
4032;Três Corações;31
4034;Três Marias;31
4035;Três Pontas;31
4038;Tumiritinga;31
4039;Tupaciguara;31
4041;Turmalina;31
4042;Turvolândia;31
4043;Ubá;31
4044;Ubaí;31
4045;Ubaporanga;31
4047;Uberaba;31
4048;Uberlândia;31
4049;Umburatiba;31
4051;Unaí;31
4052;União de Minas;31
4053;Uruana de Minas;31
4054;Urucânia;31
4055;Urucuia;31
4062;Vargem Alegre;31
4063;Vargem Bonita;31
4064;Vargem Grande do Rio Pardo;31
4066;Varginha;31
4067;Varjão de Minas;31
4068;Várzea da Palma;31
4069;Varzelândia;31
4071;Vazante;31
4073;Verdelândia;31
4076;Veredinha;31
4077;Veríssimo;31
4079;Vermelho Novo;31
4081;Vespasiano;31
4082;Viçosa;31
4083;Vieiras;31
4090;Virgem da Lapa;31
4091;Virgínia;31
4092;Virginópolis;31
4093;Virgolândia;31
4094;Visconde do Rio Branco;31
4098;Volta Grande;31
4099;Wenceslau Braz;31
4103;Água Clara;50
4105;Alcinópolis;50
4107;Amambaí;50
4110;Anastácio;50
4111;Anaurilândia;50
4112;Angélica;50
4114;Antônio João;50
4115;Aparecida do Taboado;50
4116;Aquidauana;50
4117;Aral Moreira;50
4123;Bandeirantes;50
4124;Bataguassu;50
4125;Batayporã;50
4127;Bela Vista;50
4130;Bodoquena;50
4132;Bonito;50
4134;Brasilândia;50
4135;Caarapó;50
4138;Camapuã;50
4141;Campo Grande;50
4143;Caracol;50
4145;Cassilândia;50
4146;Chapadão do Sul;50
4150;Corguinho;50
4151;Coronel Sapucaia;50
4152;Corumbá;50
4153;Costa Rica;50
4154;Coxim;50
4160;Deodápolis;50
4161;Dois Irmãos do Buriti;50
4162;Douradina;50
4163;Dourados;50
4164;Eldorado;50
4165;Fátima do Sul;50
4166;Figueirão;50
4168;Glória de Dourados;50
4172;Guia Lopes da Laguna;50
4173;Iguatemi;50
4179;Inocência;50
4182;Itaporã;50
4183;Itaquiraí;50
4184;Ivinhema;50
4187;Japorã;50
4188;Jaraguari;50
4189;Jardim;50
4190;Jateí;50
4193;Jutí;50
4194;Ladário;50
4196;Laguna Carapã;50
4197;Maracaju;50
4198;Miranda;50
4203;Mundo Novo;50
4204;Naviraí;50
4206;Nioaque;50
4208;Nova Alvorada do Sul;50
4210;Nova Andradina;50
4214;Novo Horizonte do Sul;50
4219;Paraíso das Águas;50
4220;Paranaíba;50
4221;Paranhos;50
4222;Pedro Gomes;50
4226;Ponta Porã;50
4230;Porto Murtinho;50
4237;Ribas do Rio Pardo;50
4238;Rio Brilhante;50
4239;Rio Negro;50
